cnpj,razaoSocial,nomeFantasia,matrizFilial,situacaoCadastral,cnaePrincipal,cnaeSecundarios,municipio,uf,capitalSocial,porte,motivoMatch
40550301000103,AGUIA TRACKER RASTREAMENTO VEICULAR LTDA,AGUIA TRACKER RASTREAMENTO VEICULAR,MATRIZ,ATIVA,8020001,4751201;4752100;6311900;9511800;9512600,BRASILIA,DF,"200000,00",01,PALAVRA_CHAVE_GR
40863098000125,IMPERIO MONITORAMENTO E COMERCIO DA AMAZONIA LTDA,IMPERIO MONITORAMENTO 24H,MATRIZ,ATIVA,8020001,4321500;4520007;4651601;4651602;4652400;4751201;4752100;4753900;7490104;8011101,MANAUS,AM,"450000,00",03,PALAVRA_CHAVE_GR
13466173000222,THE GUARDIAN MONITORAMENTO DE SISTEMAS DE SEGURANCA ELETRONICO LTDA,,FILIAL,ATIVA,8020001,,BELEM,PA,"100000,00",03,PALAVRA_CHAVE_GR
28191283000115,BL RASTREADORES DE VEICULOS LTDA,BL RASTREADORES DE VEICULOS,MATRIZ,ATIVA,8020002,4321500;4399105;4512901;4520007;4530703;4541206;4643501;4753900;4772500;4929902;5229002;7711000;8020001,MANAUS,AM,"120000,00",01,PALAVRA_CHAVE_GR
35415257000199,JGL SERVICOS E APOIO PATRIMONIAL LTDA,JGL MONITORAMENTO,MATRIZ,ATIVA,8020001,4321500;4753900;8020002;8111700,NATAL,RN,"110000,00",01,PALAVRA_CHAVE_GR
27437808000197,R C OLIVEIRA,R3 SECURITY SEGURANCA ELETRONICA E MONITORAMENTO,MATRIZ,ATIVA,4759899,4321500;4744099;8020001;8299799,FEIRA DE SANTANA,BA,"1,00",01,PALAVRA_CHAVE_GR
09228233000463,ESTACAO VIP VIGILANCIA E TRANSPORTE DE VALORES LTDA,ESTACAO VIP SEGURANCA PRIVADA,FILIAL,ATIVA,8011101,8020001,BELEM,PA,"4350000,00",05,CNAE_CARGA_TRANSPORTE
09228233000382,ESTACAO VIP VIGILANCIA E TRANSPORTE DE VALORES LTDA,ESTACAO VIP SEGURANCA PRIVADA E TRANSPORTE DE VALORES,FILIAL,ATIVA,8011101,8020001,MANAUS,AM,"4350000,00",05,CNAE_CARGA_TRANSPORTE
31985912000193,VIG RASTREAMENTO LTDA,VIG RASTREAMENTO,MATRIZ,ATIVA,4520007,3314706;3314707;3321000;4321500;4322301;4322302;6110801;6110803;6141800;6142600;7739099;8020001;9511800;9521500,JOAO PESSOA,PB,"50000,00",01,PALAVRA_CHAVE_GR
27544161000100,"PRIVAMAX PRIVACIDADE, PROTECAO DE DADOS, GOVERNANCA, RISCOS E COMPLIANCE LTDA","PRIVAMAX PRIVICIDADE, PROTECAO DE DADOS, GOVERNANCA, RI",MATRIZ,ATIVA,6204000,6201501;6203100;6209100;6311900;6319400;7020400;7311400;7319002;8011101;8020001;8599603;8599604;8599605,BRASILIA,DF,"93700,00",01,PALAVRA_CHAVE_GR
24574383000412,SAMSUNG SDS LATIN AMERICA TECNOLOGIA E LOGISTICA LTDA.,,FILIAL,ATIVA,5250805,4321500;4751201;4753900;4930201;4930202;4930203;5012201;5021101;5211799;5212500;5232000;5250801;5250803;5250804;6190699;6201501;6202300;6203100;6204000;6209100;6311900;7120100;7490104;7733100;7739099;8020001;8211300;8220200;8299799;8599604;9511800;9512600,MANAUS,AM,"313354134,59",05,CNAE_CARGA_TRANSPORTE
43158063000183,ROTA FACIL LOGISTICA E TURISMO LTDA,ROTA FACIL LOGISTICA E TURISMO,MATRIZ,ATIVA,7911200,4921301;4923002;4929902;4929904;4930201;4930202;5229099;5250803;6204000;6821801;7020400;7112000;7120100;7711000;7732201;7912100;8011101;8020001;8599604,TERESINA,PI,"100000,00",01,CNAE_CARGA_TRANSPORTE
43304066000188,THIAGO BEZERRA BARBOSA MAIA,T&M RASTREADOR E ACESSORIOS,MATRIZ,ATIVA,8020001,4530703,JOAO PESSOA,PB,"50000,00",03,PALAVRA_CHAVE_GR
43304066000340,THIAGO BEZERRA BARBOSA MAIA,T&M RASTREADOR E ACESSORIOS,FILIAL,ATIVA,8020001,4530703,JOAO PESSOA,PB,"50000,00",03,PALAVRA_CHAVE_GR
33989128000260,LOCALIZE SAT SISTEMAS DE MONITORAMENTO PARA VEICULOS LTDA,,FILIAL,ATIVA,8020001,4321500;4752100;7739099,JOAO PESSOA,PB,"150000,00",01,PALAVRA_CHAVE_GR
31908628000113,NOVA MONITORAMENTO SOLUCOES INTELIGENTES LTDA,NOVA MONITORAMENTO,MATRIZ,ATIVA,4321500,4751201;8211300;9511800,BRASILIA,DF,"50000,00",01,PALAVRA_CHAVE_GR
36392844000172,ATUALIZE RASTREAMENTO VEICULAR LTDA,ATUALIZE RASTREAMENTO VEICULAR,MATRIZ,ATIVA,4530703,4520007;8020001,BRASILIA,DF,"45000,00",01,PALAVRA_CHAVE_GR
26219875000172,PULSATRIX TECNOLOGIA DA INFORMACAO LTDA,CONECTE MONITORAMENTO EMERGENCIAL,MATRIZ,ATIVA,8020001,3329599;4751201;4753900;6201501;6202300;6203100;6204000;6209100;7733100;8020002;9511800;9512600;9521500,ARACAJU,SE,"400000,00",05,PALAVRA_CHAVE_GR
35703232000190,T M DE SOUSA RASTREAMENTO LTDA,MURADA RASTREAMENTO VEICULAR,MATRIZ,ATIVA,4520007,4321500;4511101;4511102;4541203;4541204;4541206;4541207;4752100;4757100;4759899;7711000;7719599;8020001,SAO LUIS,MA,"100000,00",01,PALAVRA_CHAVE_GR
39945321000102,SAFE RASTREAMENTO E TECNOLOGIA EMBARCADA LTDA,SAFE RASTREAMENTO E TECNOLOGIA EMBARCADA,MATRIZ,ATIVA,8020001,4321500;4520007;6190699;7319002;7711000;8020002;9511800,BELEM,PA,"10000,00",01,PALAVRA_CHAVE_GR
10592109000119,PREMIER LOGISTICS GESTAO EMPRESARIAL LTDA,PREMIER LOGISTICS,MATRIZ,ATIVA,7830200,1813099;3811400;4520005;4923002;5211701;5223100;5231102;5232000;5240101;5240199;5250801;5250802;5250803;5250804;5250805;5320201;5320202;5829800;6311900;7020400;7120100;7490104;7711000;7732201;7739099;7810800;7820500;8020001;8111700;8121400;8129000;8130300;8219999;8220200;8299701;8299799;8599604;9609299,SALVADOR,BA,"450000,00",01,CNAE_CARGA_TRANSPORTE
36837579000199,SOS MONITORAMENTO E RASTREAMENTO RN LTDA,SOS MONITORAMENTO E RASTREAMENTO,MATRIZ,ATIVA,8020001,,NATAL,RN,"50000,00",01,PALAVRA_CHAVE_GR
36837579000270,SOS MONITORAMENTO E RASTREAMENTO RN LTDA,SOS MONITORAMENTO E RASTREAMENTO,FILIAL,ATIVA,8020001,,NATAL,RN,"50000,00",01,PALAVRA_CHAVE_GR
30609644000304,AUTO DEFESA BRASIL TECNOLOGIA E MONITORAMENTO DE SISTEMAS ELETRONICOS S/A,AUTO DEFESA BRASIL,FILIAL,ATIVA,8020001,3314710;3319800;3329599;4751201;4753900;6202300;6203100;6209100;6319400;7739099;8020002;8299799,BRASILIA,DF,"3150000,00",05,PALAVRA_CHAVE_GR
47147305000194,SENA RASTREAMENTO VEICULAR LTDA,AGUIA RASTREAMENTO VEICULAR,MATRIZ,ATIVA,8020001,4321500,BRASILIA,DF,"50000,00",01,PALAVRA_CHAVE_GR
47276388000111,C G I CONSULTORIA PROJETOS E SERVICOS DE SEGURANCA ELETRONICA LTDA,OBSERVE MONITORAMENTO INTELIGENTE,MATRIZ,ATIVA,8020001,4321500;4771701;6319400,MANAUS,AM,"100000,00",03,PALAVRA_CHAVE_GR
48191657000100,N N LIMA PIMENTEL MAO LTDA,RAVENA RASTREAMENTO MAO,MATRIZ,ATIVA,8020001,,MANAUS,AM,"80000,00",03,PALAVRA_CHAVE_GR
50404966000162,VECSAT RASTREAMENTO LTDA,VECSAT RASTREAMENTO,MATRIZ,ATIVA,8020001,4520003;4520007;5229002;7719599;7739099,JOAO PESSOA,PB,"10000,00",01,PALAVRA_CHAVE_GR
50515604000149,CABE PROMOCAO DE VENDAS LTDA,CABE SEGURANCA E MONITORAMENTO,MATRIZ,ATIVA,7319002,7740300,BRASILIA,DF,"10000,00",01,PALAVRA_CHAVE_GR
52026140000132,G & P TRANSPORTADORA LTDA,G & P TRANSPORTADORA,MATRIZ,ATIVA,4930202,4520001;4520002;4520003;4520006;4530703;4530704;4924800;4929901;4930204;8020001,SAO LUIS,MA,"50000,00",01,CNAE_CARGA_TRANSPORTE
52067864000124,MAPROTEM SERVICOS DE MONITORAMENTO LTDA,MAPROTEM,MATRIZ,ATIVA,8020001,3313901;3313999;3314707;3314710;4221902;4221903;4292801;4292802;4299599;4312600;4322301;4322302;4329104;4329199;4330401;4330404;4330499;4399103;4399105;4511102;4512901;4752100;4757100;4930202;6190699;7020400;7111100;7112000;7119701;7119702;7119703;7119704;7120100;7410202;7490104;7711000;7719599;7732201;8121400;8129000;8130300;8211300;8219999;8299701;8599604,MANAUS,AM,"100000,00",01,PALAVRA_CHAVE_GR
52240739000174,SEGURANCA ELETRONICA E ATUALIZACAO PROFISSIONAL LTDA,GLADIO SEGURANCA E MONITORAMENTO,MATRIZ,ATIVA,8111700,3314706;4322303;8020001;8129000;8591100;8599604;9319101,SALVADOR,BA,"60000,00",01,PALAVRA_CHAVE_GR
52620534000114,COMANDOS RASTREADORES LTDA,,MATRIZ,ATIVA,8020001,4530703;4530704,MANAUS,AM,"25200,00",01,PALAVRA_CHAVE_GR
52766741000181,GODOY SOLUCOES EM SEGURANCA E RASTREAMENTO VEICULAR LTDA,RS GODOY SEGURANCA E RASTREAMENTO VEICULAR,MATRIZ,ATIVA,8020001,4321500;4329105;4520003;4520007;4530703;4530704;4541206;4541207;4753900;4757100;7739099,MANAUS,AM,"180000,00",01,PALAVRA_CHAVE_GR
52856506000109,COMUSEG SEGURANCA E MONITORAMENTO LTDA,COMUSEG MONITORAMENTO,MATRIZ,ATIVA,8020001,4751201,SALVADOR,BA,"120000,00",01,PALAVRA_CHAVE_GR
52973918000110,W S MONTEIRO  LTDA,ABS TRACK RASTREIO VEICULAR,MATRIZ,ATIVA,8020001,4321500;4530703;4752100;6190699;7490199,SAO LUIS,MA,"2000,00",01,CNAE_CARGA_TRANSPORTE
05687034000110,MAXIMA SERVICOS DE MONITORAMENTO ELETRONICO LTDA,MAXIMA,MATRIZ,ATIVA,7739099,4321500;4520007;8020001,BELEM,PA,"315000,00",03,PALAVRA_CHAVE_GR
05687034000462,MAXIMA SERVICOS DE MONITORAMENTO ELETRONICO LTDA,MAXIMA,FILIAL,ATIVA,7739099,4321500;4520007;8020001,BELEM,PA,"315000,00",03,PALAVRA_CHAVE_GR
54476792000102,INGRID KIMBERLY ATAIDE GOMES LTDA,GT RASTREAMENTO,MATRIZ,ATIVA,8020001,,MANAUS,AM,"500000,00",03,PALAVRA_CHAVE_GR
54717569000100,T. F. MENDES VIGILANCIA E MONITORAMENTO LTDA,,MATRIZ,ATIVA,8020001,7490105;7810800;8011101;8111700;8121400;8599604,SAO LUIS,MA,"10000,00",01,PALAVRA_CHAVE_GR
54757854000146,SAFE IOT SOLUCOES EM TELEMETRIA AVANCADA E RASTREAMENTO LTDA,SAFE IOT,MATRIZ,ATIVA,8020001,4520007;6130200;6190699;8211300,MANAUS,AM,"50000,00",03,PALAVRA_CHAVE_GR
55015049000100,R. CRUZ SANTOS,RC VIGILANCIA COM MONITORAMENTO ELETRONICO,MATRIZ,ATIVA,8011101,4321500;4322301;4330404;6619399;9511800,SALVADOR,BA,"110000,00",01,PALAVRA_CHAVE_GR
55341905000117,JR MONITORAMENTO LTDA,,MATRIZ,ATIVA,8020002,4321500;4322301;4330404;4399103;8020001;8111700;8130300;8230001;8299799,BRASILIA,DF,"20000,00",01,PALAVRA_CHAVE_GR
55456935000179,ASSOCIACAO PROTETIVA DE BENS AUTOMOTIVOS,ASSOCIACAO ZERO RISCO,MATRIZ,ATIVA,9499500,,ARACAJU,SE,"0,00",05,PALAVRA_CHAVE_GR
51052949000176,RASTROSIGA SERVICOS DE RASTREAMENTO E MONITORAMENTO LTDA,RASTROSIGA RASTREAMENTO,MATRIZ,ATIVA,8020001,3329599;4221905;4520003;4520007;4651601;4651602;4652400;4751201;4752100;4753900;4757100;4789008;5229002;6110803;6110899;6120599;6190699;6209100;8011101;8020002;9512600,MANAUS,AM,"100000,00",01,PALAVRA_CHAVE_GR
53553155000111,M PRO SERVICOS DE MONITORAMENTO ELETRONICO LTDA,,MATRIZ,ATIVA,8020001,,BRASILIA,DF,"150000,00",01,PALAVRA_CHAVE_GR
56268589000168,SOLAR COMUNICACOES MULTIMIDIA E MONITORAMENTO LTDA,SOLAR COMUNICACOES,MATRIZ,ATIVA,6110803,4321500;4520007;6190601;8020001,MANAUS,AM,"400000,00",01,PALAVRA_CHAVE_GR
57242079000184,G-LOCK RASTREADORES LTDA,G-LOCK RASTREADORES,MATRIZ,ATIVA,4520007,4530703,BRASILIA,DF,"50000,00",01,PALAVRA_CHAVE_GR
21677849000336,"ALGEMAS BRASIL INDUSTRIA, COMERCIO E MONITORAMENTO DE SISTEMAS LTDA",,FILIAL,ATIVA,2532201,3292201;3292202;4642702;4649499;4669999;4763602;4781400;7739099;8020001,BRASILIA,DF,"2300000,00",05,PALAVRA_CHAVE_GR
58105559000166,NEXUS RASTREAMENTO E MONITORAMENTO LTDA,NEXUS RASTREAMENTO E MONITORAMENTO,MATRIZ,ATIVA,8020001,4520003;4520007;6190699,MANAUS,AM,"50000,00",01,PALAVRA_CHAVE_GR
59153373000145,EXPRESSO RASTREAMENTO 24H LTDA,EXPRESSO RASTREAMENTO 24H,MATRIZ,ATIVA,7739099,4520007;8020001,BELEM,PA,"146000,00",01,PALAVRA_CHAVE_GR
59521242000173,LOCALIZEI RASTREADORES LTDA,,MATRIZ,ATIVA,8020001,4321500;4520007;4751201,MANAUS,AM,"200000,00",01,PALAVRA_CHAVE_GR
59894239000103,GPS TRACK MONITORAMENTO ELETRONICO E ASSISTENCIA 24 HORAS LTDA,GPS TRACK ASSISTENCIA 24 HORAS,MATRIZ,ATIVA,8020001,5229002,SALVADOR,BA,"200000,00",01,PALAVRA_CHAVE_GR
61302904000166,CAMPOS PROTECT MONITORAMENTO ESPECIALIZADO LTDA,CAMPOS PROTECT,MATRIZ,ATIVA,8020001,,VITORIA,ES,"5000,00",01,PALAVRA_CHAVE_GR
60413421000176,ES REPARACAO E MANUTENCAO DE VEICULOS LTDA,RISCOS E MOSSAS,MATRIZ,ATIVA,4520001,,SALVADOR,BA,"10000,00",01,PALAVRA_CHAVE_GR
58741706000194,GOLD RASTREAMENTO LTDA,GOLD RASTREAMENTO 24 HORAS,MATRIZ,ATIVA,8020001,4520007;4530703,BELEM,PA,"300000,00",03,PALAVRA_CHAVE_GR
62396604000156,ROTA REAL RASTREAMENTOS LTDA,ROTA REAL RASTREAMENTOS,MATRIZ,ATIVA,8020001,4614100,SALVADOR,BA,"20000,00",01,PALAVRA_CHAVE_GR
62404221000182,TATICA RASTREAMENTO E LOCACAO DE VEICULOS LTDA,TATICA RASTREAMENTO E LOCACAO DE VEICULOS,MATRIZ,ATIVA,8020001,4520001;4520003;4520007;4530703;4530704;4541206;4712100;7711000,MANAUS,AM,"50000,00",01,PALAVRA_CHAVE_GR
62857109000105,PROTEC GESTAO DE RISCOS E INTELIGENCIA EMPRESARIAL LTDA,PROTEC SOLUTIONS,MATRIZ,ATIVA,8030700,4321500;6209100;7490104;8020002,SALVADOR,BA,"500000,00",01,PALAVRA_CHAVE_GR
63276658000140,AMS GESTAO PREDIAL & MONITORAMENTO LTDA.,AMS GESTAO PREDIAL & MONITORAMENTO,MATRIZ,ATIVA,8112500,8011101;8020001;8020002;8111700;8129000,BELEM,PA,"50000,00",01,PALAVRA_CHAVE_GR
15138637000205,ANDERSON VIEIRA DA SILVA ARQUITETURA LTDA,VISION SECURITY E MONITORAMENTO,FILIAL,ATIVA,8020001,4321500;7020400;7490199;7739099;8020002;8111700;8219999;9512600,MANAUS,AM,"150000,00",03,PALAVRA_CHAVE_GR
66771758000131,P&G RASTREAMENTOS LTDA,,MATRIZ,ATIVA,8020001,6209100,BRASILIA,DF,"5000,00",01,PALAVRA_CHAVE_GR
61977637000127,M S COMERCIO E LOGISTICA LTDA,METAL RECICLE,MATRIZ,ATIVA,4687703,0161002;2330301;2330302;2330305;2511000;2512800;2539001;2539002;2599301;3101200;3250709;3313901;3314704;3314707;3321000;3329599;3811400;3812200;3821100;3822000;3831901;3831999;3832700;4120400;4221902;4292801;4299501;4311801;4311802;4312600;4313400;4319300;4321500;4322301;4322302;4322303;4329104;4329199;4330401;4330402;4330403;4330404;4330405;4330499;4391600;4399101;4399102;4399103;4399105;4399199;4520008;4663000;4672900;4673700;4679699;4687701;4687702;4741500;4742300;4744001;4744003;4744099;4774100;4930201;4930202;5021102;5212500;5250804;5320202;5829800;6201501;6202300;6204000;7112000;7119703;7711000;7719599;7732201;7739003;7739099;8020001;8111700;8121400;8129000;8130300;8211300;8219999,MANAUS,AM,"700000,00",03,CNAE_CARGA_TRANSPORTE
05216472000108,J T PEREIRA TRANSPORTES E SERVICOS,ANIL TRANSPORTES,MATRIZ,ATIVA,7711000,4520002;4520004;4923002;4924800;4929901;8020001,SAO LUIS,MA,"500000,00",01,CNAE_CARGA_TRANSPORTE
05286752000265,TRANSERVIL-TRANSPORTE DE VALORES E SERVICOS DE VIGILAN,TRANSERVIL,FILIAL,ATIVA,8011101,8020001,BELEM,PA,"166000,00",01,CNAE_CARGA_TRANSPORTE
05286752000184,TRANSERVIL-TRANSPORTE DE VALORES E SERVICOS DE VIGILAN,TRANSERVIL,MATRIZ,ATIVA,8011101,8020001,SAO LUIS,MA,"166000,00",01,CNAE_CARGA_TRANSPORTE
11179264000685,PRESERVE SEGURANCA E TRANSPORTE DE VALORES LTDA,PRESERVE SEGURANCA E TRANSPORTE DE VALORES,FILIAL,ATIVA,8012900,8011101;8020001,FEIRA DE SANTANA,BA,"20000000,00",05,CNAE_CARGA_TRANSPORTE
11179264000251,PRESERVE SEGURANCA E TRANSPORTE DE VALORES LTDA,PRESERVE,FILIAL,ATIVA,8012900,8011101;8020001;8219999,SALVADOR,BA,"20000000,00",05,CNAE_CARGA_TRANSPORTE
11179264001304,PRESERVE SEGURANCA E TRANSPORTE DE VALORES LTDA,PRESERVE SEGURANCA E TRANSPORTE DE VALORES,FILIAL,ATIVA,8012900,5211799;8011101;8020001;8219999,ARACAJU,SE,"20000000,00",05,CNAE_CARGA_TRANSPORTE
11179264000847,PRESERVE SEGURANCA E TRANSPORTE DE VALORES LTDA,PRESERVE SEGURANCA E TRANSPORTE DE VALORES,FILIAL,ATIVA,8012900,8011101;8020001,NATAL,RN,"20000000,00",05,CNAE_CARGA_TRANSPORTE
02519784000194,3D MONITORAMENTO E SEGURANCA ELETRONICA LTDA,3D PRODUCOES,MATRIZ,ATIVA,8020001,1413401;8219901,BRASILIA,DF,"96000,00",01,PALAVRA_CHAVE_GR
07112772000164,"PHD RASTREADORES E LOCALIZADORES, IMPORTADORA, EXPORTADORA E SERVICOS LTDA",PHD RASTREADORES E LOCALIZADORES,MATRIZ,ATIVA,4520001,4520002;4520007;4530703;4751201;4752100;8020001;9512600,BRASILIA,DF,"20000,00",03,PALAVRA_CHAVE_GR
07112772000326,"PHD RASTREADORES E LOCALIZADORES, IMPORTADORA, EXPORTADORA E SERVICOS LTDA",PHD RASTREADORES E LOCALIZADORES,FILIAL,ATIVA,4520001,4520002;4520007;4530703;4751201;4752100;8020001;9512600,BRASILIA,DF,"20000,00",03,PALAVRA_CHAVE_GR
03636919000164,CENAPAR CENTRO DE ATENDIMENTO MEDICO A PACIENTES DE ALTO RISCO LTDA,CENAPAR CENTRO DE ATEND. MEDICO A PAC. DE ALTO RISCO,MATRIZ,ATIVA,8630599,,BRASILIA,DF,"17738,75",05,PALAVRA_CHAVE_GR
09328034000184,POTIGUAR LIDER PROTECAO VEICULAR LTDA,POTIGUAR LIDER PROTECAO VEICULAR,MATRIZ,ATIVA,8020001,,NATAL,RN,"300000,00",01,CNAE_CARGA_TRANSPORTE
12227928000192,NALDO TRANSPORTE ESCOLAR E TURISMO LTDA,TRANSNALDO,MATRIZ,ATIVA,4924800,4213800;4299501;4321500;4322301;4330402;4330404;4330405;4330499;4399103;4399199;8011101;8020001,BRASILIA,DF,"40000,00",01,CNAE_CARGA_TRANSPORTE
14059464000188,LEONARDO LEAL DE SOUZA,MANFRIOS SUPORTE E MONITORAMENTO DE CARRETAS FRIGORIFIC,MATRIZ,ATIVA,5091201,,BELEM,PA,"4500,00",01,PALAVRA_CHAVE_GR
16682814000193,TRACKVIX SOLUCOES EM TELEMETRIA E RASTREAMENTO LTDA,TRACKVIX,MATRIZ,ATIVA,8020001,9511800;9512600,VITORIA,ES,"50000,00",01,PALAVRA_CHAVE_GR
09102041000325,SELE NORTE 2 LOCADORA DE VEICULOS LTDA,MARCA LOC FROTAS MARANHAO,FILIAL,ATIVA,7711000,4923002;6190699;8020001;8211300,SAO LUIS,MA,"300000,00",05,CNAE_CARGA_TRANSPORTE
17505569000101,STR LOCACAO DE VEICULOS E RASTREAMENTO LTDA,STR LOCACAO E RASTREAMENTO,MATRIZ,ATIVA,8211300,7711000;8020001,MANAUS,AM,"500000,00",01,PALAVRA_CHAVE_GR
09113220000287,TRANSQUALITY MUDANCAS TRANSPORTES E SERVICOS LTDA,TRANSQUALITY SELF STORAGE,FILIAL,ATIVA,4930204,0161099;3702900;4313400;4399104;4921301;4923002;4924800;4929904;4930201;4930202;5211702;5212500;5229002;5250804;7319099;7711000;7719599;7731400;7732201;7810800;8011101;8020001;8121400;9001902,ARACAJU,SE,"1075000,00",03,CNAE_CARGA_TRANSPORTE
21249356000133,ALPHA ASSISTENCIA E MONITORAMENTO VEICULAR LTDA,ALPHA ASSISTENCIA E RASTREAMENTO VEICULAR,MATRIZ,ATIVA,8020001,4520007;4530703,SALVADOR,BA,"60000,00",01,PALAVRA_CHAVE_GR
05097661000281,CONTAGE CONSULTORIA EM TELECOMUNICACOES E MONITORAMENTO LTDA,,FILIAL,ATIVA,7739099,6190699;7020400;7112000;7119703;7711000;8020001;9512600,TERESINA,PI,"200000,00",01,PALAVRA_CHAVE_GR
22327056000198,MIRIAN PEREIRA DA SILVA 61541254376,EF RASTREAMENTO E MONITORAMENTO VEICULAR,MATRIZ,ATIVA,8011101,4530703;4541206;4751201;9511800,TERESINA,PI,"10000,00",01,PALAVRA_CHAVE_GR
22617798000158,OTIMIZA MONITORAMENTO E SERVICOS TECNICOS LTDA,OTIMIZA MONITORAMENTO E SERVICOS TECNICOS,MATRIZ,ATIVA,8121400,8129000,BRASILIA,DF,"80000,00",01,PALAVRA_CHAVE_GR
24318385000106,GIMAM SERVICOS DE LIMPEZA E TRANSPORTE LTDA,GIMAM SOLUCOES EM SERVICOS,MATRIZ,ATIVA,8121400,1413401;2539001;3313901;3313999;3314704;4321500;4322301;4322302;4330404;4399105;4520001;4520003;4623109;4637104;4639701;4641902;4641903;4642702;4645101;4646001;4647801;4649404;4649408;4651601;4673700;4679699;4691500;4692300;4712100;4723700;4724500;4729699;4741500;4744003;4751201;4753900;4756300;4761003;4763601;4763602;4772500;4781400;4789005;4789007;5250804;5320202;7020400;7711000;7733100;7810800;8020001;8111700;8122200;8129000;8130300;8211300,MANAUS,AM,"8000000,00",01,CNAE_CARGA_TRANSPORTE
24625077000115,AUTO SHOP RASTREAMENTO LTDA,AUTO SHOP RASTREAMENTO,MATRIZ,ATIVA,8020001,4520007;4530703;4541203;4541204;4757100;6209100;7711000;7719599;9521500,TERESINA,PI,"100000,00",01,PALAVRA_CHAVE_GR
23584581000151,FERNANDA EUGENIA W RABELO E CIA LTDA,SK PERFIL CARGA E DESCARGA,MATRIZ,ATIVA,5212500,3329599;4319300;4321500;4330402;4330404;4399199;4751201;4752100;4753900;4789008;4789099;6209100;6399200;8020002;8121400;8129000,MANAUS,AM,"4000,00",01,CNAE_CARGA_TRANSPORTE
16492868000196,07 RASTREAMENTO VEICULAR LTDA,07 RASTREAMENTO VEICULAR,MATRIZ,ATIVA,8020001,4520003;4520007;4530703;4530705;4752100;4757100;9609299,FEIRA DE SANTANA,BA,"100000,00",01,PALAVRA_CHAVE_GR
22337652000159,VETOR ASSESSORIA EM GESTAO LTDA,SMART RASTREAMENTO,MATRIZ,ATIVA,8599604,8211300,NATAL,RN,"20000,00",01,PALAVRA_CHAVE_GR
16711649000150,A. PEIXOTO DE JESUS,AUTONAV RASTREAMENTO,MATRIZ,ATIVA,8020001,4520007;4530703;4530704;4751201;4751202;4752100;4753900;4759899;6190699;9511800;9512600,FEIRA DE SANTANA,BA,"10000,00",01,PALAVRA_CHAVE_GR
19499566000219,LC MONITORAMENTO INTELIGENTE LTDA,OLHO VIVO BRASIL,FILIAL,ATIVA,8020001,4753900,VITORIA,ES,"450000,00",03,PALAVRA_CHAVE_GR
19097056000134,"D J E CONSTRUCOES, COMERCIO DE MATERIAL DE CONSTRUCAO,PRODUTOS ALIMENTICIOS E SERVICOS DE TRANSPORTES RODOVIARIOS LTDA",D J E CONSTRUCOES,MATRIZ,ATIVA,4744099,3811400;3812200;3821100;3822000;4120400;4211101;4211102;4212000;4213800;4221902;4221904;4221905;4222701;4222702;4223500;4291000;4292801;4292802;4299501;4311801;4312600;4313400;4321500;4322301;4322302;4322303;4329104;4329105;4330401;4330402;4330403;4330404;4391600;4399101;4399102;4399103;4399104;4399105;4399199;4639701;4651601;4651602;4665600;4674500;4679699;4712100;4729699;4761003;4911600;4921301;4921302;4923002;4924800;4929901;4929902;4929999;5011401;5012201;5021101;5021102;5223100;5231101;5231102;5250804;7020400;7112000;7732201;7732202;8011101;8020001;8020002;8112500;8121400,MANAUS,AM,"8000000,00",03,CNAE_CARGA_TRANSPORTE
13481088000152,CAMERA VISION LTDA,CAMERA VISION SEGURANCA ELETRONICA E MONITORAMENTO,MATRIZ,ATIVA,4753900,,SALVADOR,BA,"100000,00",01,PALAVRA_CHAVE_GR
12025133000100,D&G SONDAGEM SPT E POCO DE MONITORAMENTO LTDA,D&G SONDAGEM SPT E POCO DE MONITORAMENTO,MATRIZ,ATIVA,4312600,,BRASILIA,DF,"100000,00",01,PALAVRA_CHAVE_GR
10659934000193,DELLCAR SERVICOS DE MONITORAMENTO LTDA,DELLCAR SEGURANCA E MONITORAMENTO,MATRIZ,ATIVA,9511800,4321500;4751201,BRASILIA,DF,"72400,00",01,PALAVRA_CHAVE_GR
20669009000105,SEGAUTO MONITORAMENTO E COMERCIO DE PECAS DE VEICULOS LTDA,SEGAUTO MONITORAMENTO,MATRIZ,ATIVA,4520007,4530703;4530704,SALVADOR,BA,"100000,00",01,PALAVRA_CHAVE_GR
26295004000138,SIGA MONITORAMENTO E RASTREAMENTO LTDA,RASTREON - RASTREAMENTO E MONITORAMENTO DE VEICULOS,MATRIZ,ATIVA,7733100,4329102;4511101;4511102;4752100;8020001;9521500,MANAUS,AM,"90000,00",01,PALAVRA_CHAVE_GR
27255691000120,RODOLOG TRANSPORTE E LOGISTICA LTDA,RODOLOG LOGISTICA,MATRIZ,ATIVA,8020001,2539001;4520001;4520003;4520005;4520006;5212500;5250804;7119704;7719599;8111700;8121400;8219999,SAO LUIS,MA,"100000,00",01,CNAE_CARGA_TRANSPORTE
27423975000189,R A SILVA CORRETORA,PREV RISCO CORRETORA DE SEGUROS,MATRIZ,ATIVA,6622300,,SAO LUIS,MA,"3000,00",01,PALAVRA_CHAVE_GR
27687286000181,RAIO MONITORAMENTO LTDA,,MATRIZ,ATIVA,8111700,6209100;7490199;8020001,BRASILIA,DF,"100000,00",01,PALAVRA_CHAVE_GR
