cnpj,razaoSocial,nomeFantasia,matrizFilial,situacaoCadastral,cnaePrincipal,cnaeSecundarios,municipio,uf,capitalSocial,porte,motivoMatch
49871213008243,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520003;4520004;4520005;4520006;4520007;4923002;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,CANDEIAS,BA,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213003950,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4930201;4930202;5211701;5211799;5212500;5223100;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,RIO CLARO,SP,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213004256,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,EMBU DAS ARTES,SP,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213009649,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520003;4520004;4520005;4520006;4520007;4923002;4930202;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,CABO DE SANTO AGOSTINHO,PE,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213003870,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,MARACANAU,CE,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213010655,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520003;4520004;4520005;4520006;4520007;4923002;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,GUARULHOS,SP,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213003101,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,4684299;4930202;7719599;8020001,PORTO NACIONAL,TO,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213004094,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,CONTAGEM,MG,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213007786,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,SUZANO,SP,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213007867,IC TRANSPORTES LTDA.,INTRALOG,MATRIZ,ATIVA,4930203,0161003;0161099;4520003;4520004;4520005;4520006;4520007;4923002;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,SUMARE,SP,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213004507,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,SERRA,ES,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213006976,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,JABOATAO DOS GUARARAPES,PE,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213008081,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,EXTREMA,MG,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213003012,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,4684299;4930202;7719599;8020001,CAMPO GRANDE,MS,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213003284,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,4930202;7719599;8020001,NOBRES,MT,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213003608,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,GOIANIA,GO,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213009304,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,TRES LAGOAS,MS,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213002121,IC TRANSPORTES LTDA.,IC TRANSPORTES,FILIAL,ATIVA,4930203,4930202;7719599;8020001,JABOATAO DOS GUARARAPES,PE,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213005651,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520003;4520004;4520005;4520006;4520007;4923002;4930202;5211701;5211799;5212500;5229002;5229099;5240199;5250804;7711000;7731400;7830200;8020001;8129000;8292000,PIRACICABA,SP,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213006623,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930202,4930201;5211799;5250804;8020001,MURICI,AL,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213004418,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,CABO DE SANTO AGOSTINHO,PE,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213009134,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,GUAIBA,RS,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213009568,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,ARAUCARIA,PR,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213010221,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520003;4520004;4520005;4520006;4520007;4923002;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,RIBAS DO RIO PARDO,MS,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213004175,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520002;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,MACEIO,AL,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213005490,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,SIMOES FILHO,BA,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213006704,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520003;4520004;4520005;4520006;4520007;4923002;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,MUCURI,BA,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213010817,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,SAO JOSE DOS PINHAIS,PR,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213002555,IC TRANSPORTES LTDA.,IC TRANSPORTES LTDA,FILIAL,ATIVA,4930202,4930203;7719599;8020001,ARAQUARI,SC,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213008758,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520003;4520004;4520005;4520006;4520007;4923002;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,MAIRINQUE,SP,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213009053,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,ARACRUZ,ES,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213002474,IC TRANSPORTES LTDA.,IC TRANSPORTES,FILIAL,ATIVA,4930203,4930202;7719599;8020001,IMPERATRIZ,MA,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213004337,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,DUQUE DE CAXIAS,RJ,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213004680,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,MOGI DAS CRUZES,SP,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213008910,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520001;4520003;4520004;4520005;4520006;4520007;4923002;4930201;4930202;5211701;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,ELDORADO DO SUL,RS,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213010060,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,0161003;0161099;4520003;4520004;4520005;4520006;4520007;4923002;4930202;5211701;5211799;5212500;5223100;5229002;5229099;5240199;5250804;7711000;7719599;7731400;7830200;8020001;8129000;8292000,CABO DE SANTO AGOSTINHO,PE,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213002989,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,4930202;7719599;8020001,VIANA,ES,"15321255,00",05,CNAE_CARGA_TRANSPORTE
49871213003527,IC TRANSPORTES LTDA.,,FILIAL,ATIVA,4930203,4930202;7719599;8020001,CUIABA,MT,"15321255,00",05,CNAE_CARGA_TRANSPORTE
63441391000108,CONSORCIO GERENCIADOR EDVP,CONSORCIO GERENCIADOR EDVP,MATRIZ,ATIVA,7112000,,PINHAIS,PR,"0,00",05,PALAVRA_CHAVE_GR
63697617000128,RODOLFO PEREIRA DA SILVA MONITORAMENTO LTDA,O GUARDIAO MONITORAMENTO,MATRIZ,ATIVA,8020001,,FRANCA,SP,"20000,00",01,PALAVRA_CHAVE_GR
63716471000110,GENESIS GESTAO DE RISCOS E CORRETORA DE SEGUROS LTDA,GENESIS GESTAO DE RISCOS E CORRETORA DE SEGUROS,MATRIZ,ATIVA,6622300,6619302;7319002;7319003;7490104;7740300;8211300;8299799;8599604,MANAUS,AM,"10000,00",01,PALAVRA_CHAVE_GR
63756348000123,VX ASSIST SERVICOS E ASSITENCIA VEICULAR LTDA,VX ASSIST,MATRIZ,ATIVA,7490104,4520001;4520007;4923002;5229002;6202300;6619302;6621501;6629100;7711000;7719599;8020001;8220200;8621602,PORTO ALEGRE,RS,"100000,00",03,CNAE_CARGA_TRANSPORTE
63821786000128,GR MURADI SEGURANCA E MONITORAMENTO LTDA,MAXSEG,MATRIZ,ATIVA,4759899,3321000;3329599;4321500;4322301;4322303;4669999;4751201;6201501;6209100;8020001;9511800,MIRASSOL,SP,"20000,00",01,PALAVRA_CHAVE_GR
26167898000857,KHRONOS MONITORAMENTO ELETRONICO LTDA,,FILIAL,ATIVA,8020001,3314710;4321500;4322303;4330402;4742300;4751201;4752100;4753900;4759899;4789099;6209100;7739099;7820500;8011101;8211300;8219999;9512600,BELO HORIZONTE,MG,"10500000,00",05,PALAVRA_CHAVE_GR
26167898000423,KHRONOS MONITORAMENTO ELETRONICO LTDA,,FILIAL,ATIVA,8020001,3314710;4321500;4330402;4742300;4751201;4752100;4753900;4759899;4789099;6209100;7739099;7820500;8011101;8211300;8219999;9512600,VIDEIRA,SC,"10500000,00",05,PALAVRA_CHAVE_GR
26167898000180,KHRONOS MONITORAMENTO ELETRONICO LTDA,,MATRIZ,ATIVA,8020001,3314710;3321000;3329599;4321500;4322303;4329102;4329104;4330402;4742300;4751201;4752100;4753900;4759899;4789099;6190699;6209100;7739099;7820500;8011101;8211300;8219999;9512600,SAO JOSE,SC,"10500000,00",05,PALAVRA_CHAVE_GR
26167898000504,KHRONOS MONITORAMENTO ELETRONICO LTDA,,FILIAL,ATIVA,8020001,3314710;4321500;4330402;4742300;4751201;4752100;4753900;4759899;4789099;6209100;7739099;7820500;8011101;8211300;8219999;9512600,BALNEARIO CAMBORIU,SC,"10500000,00",05,PALAVRA_CHAVE_GR
26167898000776,KHRONOS MONITORAMENTO ELETRONICO LTDA,,FILIAL,ATIVA,8020001,3313999;3321000;3329599;4619200;4649499;4752100;4757100;4759899;6190699;7733100;7739099;8299799;9511800;9512600;9521500,CUIABA,MT,"10500000,00",05,PALAVRA_CHAVE_GR
26167898000342,KHRONOS MONITORAMENTO ELETRONICO LTDA,,FILIAL,ATIVA,8020001,,BELO HORIZONTE,MG,"10500000,00",05,PALAVRA_CHAVE_GR
26167898000695,KHRONOS MONITORAMENTO ELETRONICO LTDA,,FILIAL,ATIVA,8020001,8211300;8219999,CAMPO GRANDE,MS,"10500000,00",05,PALAVRA_CHAVE_GR
26167898000261,KHRONOS MONITORAMENTO ELETRONICO LTDA,,FILIAL,ATIVA,8020001,3314710;4321500;4330402;4742300;4751201;4752100;4753900;4759899;4789099;6209100;7739099;7820500;8011101;8211300;8219999;9512600,LAGES,SC,"10500000,00",05,PALAVRA_CHAVE_GR
03612518001901,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,COOPMETRO,FILIAL,ATIVA,4930202,4930201;4930203;5212500;5250805;5320201;5320202;8020001;8211300;9412099,RIO DE JANEIRO,RJ,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518000174,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,COOPMETRO,MATRIZ,ATIVA,4930202,4619200;4929901;4929902;4930201;4930203;5211799;5212500;5250805;8020001;9412099,PARA DE MINAS,MG,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518001308,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,COOPMETRO,FILIAL,ATIVA,4930202,4929901;4929902;4930201;4930203;5211799;5212500;5229002;5250805;8020001;8211300;9412099,BELO HORIZONTE,MG,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518002037,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,,FILIAL,ATIVA,4930202,4930201;4930203;5212500;5250805;5320201;5320202;8020001;8211300;9412099,SAO SEBASTIAO DO PASSE,BA,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518000417,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,COOPMETRO,FILIAL,ATIVA,4930202,4619200;4929901;4929902;4930201;4930203;5211799;5212500;5250805;8020001;9412099,SETE LAGOAS,MG,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518000921,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,COOPMETRO,FILIAL,ATIVA,4930202,4619200;4929901;4929902;4930201;4930203;5211799;5212500;5250805;8020001;8211300;9412099,ITAITINGA,CE,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518001227,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,,FILIAL,ATIVA,4930202,4619200;4929901;4929902;4930201;4930203;5211799;5212500;5250805;8020001;8211300;9412099,ARUJA,SP,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518001812,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,COOPMETRO,FILIAL,ATIVA,4930202,4930201;4930203;5212500;5250805;5320201;5320202;8020001;8211300;9412099,PORTO VELHO,RO,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518000689,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,COOPMETRO,FILIAL,ATIVA,4930202,4619200;4929901;4929902;4930201;4930203;5211799;5212500;5250805;8020001;9412099,CONSELHEIRO LAFAIETE,MG,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518001731,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,COOPMETRO,FILIAL,ATIVA,4930202,4930201;5212500;5250805;5320201;5320202;8020001;8211300;9412099,BELEM,PA,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518000840,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,COOPMETRO,FILIAL,ATIVA,4930202,4929901;4929902;4930201;4930203;5211799;5212500;5250805;8020001;8211300,JUIZ DE FORA,MG,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518000506,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,COOPMETRO,FILIAL,ATIVA,4930202,4929901;4929902;4930201;4930203;5211799;5212500;5250805;5320201;5320202;8020001;8211300;9412099,CARMO DA CACHOEIRA,MG,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518000760,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,COOPMETRO,FILIAL,ATIVA,4930202,4619200;4929901;4929902;4930201;4930203;5211799;5212500;5250805;8020001;9412099,GOIANIA,GO,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518001065,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,COOPMETRO,FILIAL,ATIVA,4930202,4619200;4929901;4929902;4930201;4930203;5211799;5212500;5250805;8020001;9412099,UBERLANDIA,MG,"0,00",05,CNAE_CARGA_TRANSPORTE
03612518001146,COOPERATIVA DOS TRANSPORTADORES AUTONOMOS DE CARGAS E PASSAGEIROS,COOPMETRO,FILIAL,ATIVA,4930202,4619200;4929901;4929902;4930201;4930203;5211799;5212500;5250805;8020001;8211300;9412099,AGUA BOA,MT,"0,00",05,CNAE_CARGA_TRANSPORTE
63964477000107,BF SERVICOS DE MONITORAMENTO LTDA,,MATRIZ,ATIVA,8020002,,FORTALEZA,CE,"10000,00",01,PALAVRA_CHAVE_GR
23936697000374,JDS IMPORTACAO COMERCIO E LOGISTICA LTDA,JDS IMPORTADORA,FILIAL,ATIVA,4321500,1811302;3314710;3321000;3329599;4221904;4616800;4617600;4618403;4618499;4651601;4652400;4744001;4751201;4752100;4753900;4754701;4756300;4761001;4761002;4761003;4763601;4781400;4789001;4789007;4789099;5611203;5811500;6190699;6201501;6202300;6204000;6209100;7112000;7711000;7733100;7810800;7820500;8020001;8219901;9511800,RECIFE,PE,"1300000,00",05,CNAE_CARGA_TRANSPORTE
23936697000102,JDS IMPORTACAO COMERCIO E LOGISTICA LTDA,JDS IMPORTADORA,MATRIZ,ATIVA,4321500,1811302;3314710;3321000;3329599;4221904;4616800;4617600;4618403;4618499;4651601;4652400;4744001;4751201;4752100;4753900;4754701;4756300;4761001;4761002;4761003;4763601;4781400;4789001;4789007;4789099;5611203;5811500;6190699;6201501;6202300;6204000;6209100;7112000;7711000;7733100;7810800;7820500;8020001;8219901;9511800,SAO PAULO,SP,"1300000,00",05,CNAE_CARGA_TRANSPORTE
23936697000293,JDS IMPORTACAO COMERCIO E LOGISTICA LTDA,JDS IMPORTADORA,FILIAL,ATIVA,4321500,1811302;3314710;3321000;3329599;4221904;4616800;4617600;4618403;4618499;4651601;4652400;4744001;4751201;4752100;4753900;4754701;4756300;4761001;4761002;4761003;4763601;4781400;4789001;4789007;4789099;5611203;5811500;6190699;6201501;6202300;6204000;6209100;7112000;7711000;7733100;7810800;7820500;8020001;8219901;9511800,VITORIA,ES,"1300000,00",05,CNAE_CARGA_TRANSPORTE
63712119000107,RASTRO FORTE SOLUCOES LTDA.,TA MONITORADO RASTREAMENTO,MATRIZ,ATIVA,6209100,,SALVADOR,BA,"60000,00",01,PALAVRA_CHAVE_GR
64370933000153,ARPORT MONITORAMENTO E SEGURANCA LTDA,ANGELA SERVICOS DIVERSOS,MATRIZ,ATIVA,8020001,3321000;3329599;4321500;4742300;4753900;4759899;6204000;6209100;7112000;7739099;8111700;8121400;8122200;8130300,MONTE ALTO,SP,"10000,00",03,PALAVRA_CHAVE_GR
64437485000168,J T SERVICOS DE MONITORAMENTO LIMITADA,J T SERVICOS DE MONITORAMENTO,MATRIZ,ATIVA,8020001,,GUARUJA,SP,"5000,00",01,PALAVRA_CHAVE_GR
64473001000136,SEM LIMITES RASTREAMENTO E SERVICOS . LTDA,SEM LIMITES RASTREAMENTO,MATRIZ,ATIVA,4520007,,JAU,SP,"15000,00",01,PALAVRA_CHAVE_GR
64627109000136,SSA - SERVICOS E MONITORAMENTO DE BENS LTDA,SSA MONITORAMENTO,MATRIZ,ATIVA,8020001,8111700;8211300;8299799,JUNDIAI,SP,"50000,00",01,PALAVRA_CHAVE_GR
64716684000105,VERTEX ASSISTENCIA VEICULAR LTDA,VERTEX ASSISTENCIA VEICULAR,MATRIZ,ATIVA,8220200,4530701;4530703;4530704;4687703;4930202;5229002;5229099;5250804;6202300;6629100;7490104;7711000;8020001;8219999;8299799,CHAPECO,SC,"100000,00",05,CNAE_CARGA_TRANSPORTE
64722434000188,ALTOTRAK TECNOLOGIA EM RASTREAMENTO E MONITORAMENTO LTDA,ALTOTRAK,MATRIZ,ATIVA,8020001,4322303;4751201;6201501;6204000;6209100;8599603,RIO DE JANEIRO,RJ,"50000,00",01,PALAVRA_CHAVE_GR
64774971000171,PROTEJA VEICULOS RASTREAMENTO AUTOMOTIVO LTDA,PROTEJA VEICULOS RASTREAMENTO AUTOMOTIVO,MATRIZ,ATIVA,8020001,,SAO LUIS,MA,"30000,00",01,PALAVRA_CHAVE_GR
64924463000122,MORAL EQUIPADORA E RASTREAMENTO LTDA,MORAL EQUIPADORA E RASTREAMENTO,MATRIZ,ATIVA,4520007,4321500;4520003,NATAL,RN,"300000,00",01,PALAVRA_CHAVE_GR
64934234000199,FREITAS SAT RASTREAMENTO E ASSISTENCIA LTDA,FREITAS SAT,MATRIZ,ATIVA,8020001,4520007,LAURO DE FREITAS,BA,"50000,00",01,PALAVRA_CHAVE_GR
63479227000181,SMC RASTREADORES E MECANICA AUTOMOTIVA LTDA,JOAMIR RASTREADORES,MATRIZ,ATIVA,4520001,4520003;4520004;4530703;8020001,SAO GONCALO,RJ,"50000,00",01,PALAVRA_CHAVE_GR
64986733000120,SMM EQUIPAMENTOS ELETRONICOS E MONITORAMENTO LTDA,PORTER ALAGOAS,MATRIZ,ATIVA,8020001,6190699;6209100;7739099;8220200,MACEIO,AL,"50000,00",03,PALAVRA_CHAVE_GR
65021554000110,LARISSA OLIVEIRA,CASTILHO RASTREADORES,MATRIZ,ATIVA,4520007,,SAO PAULO,SP,"30000,00",01,PALAVRA_CHAVE_GR
65066514000195,VELARION MONITORAMENTO INTELIGENTE LTDA,VELARION CORP,MATRIZ,ATIVA,6202300,4652400;4759899;6201501;6204000;6209100;8020001,TOLEDO,MG,"50000,00",03,PALAVRA_CHAVE_GR
65069843000190,ELITE ZELADORIA E MONITORAMENTO LTDA,,MATRIZ,ATIVA,8020001,8111700,IMBE,RS,"20000,00",01,PALAVRA_CHAVE_GR
65071134000149,S S RASTREAMENTO E LOCALIZACAO LTDA,,MATRIZ,ATIVA,8020001,4789099;7739099,CONTAGEM,MG,"40000,00",01,PALAVRA_CHAVE_GR
65089679000182,"TPL GESTAO DE RISCOS, ADVISORY & COMPLIANCE LTDA",TPL GESTAO DE RISCOS,MATRIZ,ATIVA,7020400,8211300;8599604,PORTO VELHO,RO,"5000,00",01,PALAVRA_CHAVE_GR
65131640000186,HENASEG SERVICO E MONITORAMENTO LTDA,HENASEG,MATRIZ,ATIVA,8020001,4759899;7739099;8121400;9512600,PONTA GROSSA,PR,"10000,00",01,PALAVRA_CHAVE_GR
65191211000102,PCN SANTOS INTELIGENCIA EM SEGURANCA E MONITORAMENTO LTDA,,MATRIZ,ATIVA,8020001,4321500;4789099;7739099;8020002;8599604,RIBEIRAO PRETO,SP,"146000,00",03,PALAVRA_CHAVE_GR
65204191000159,ASN PORTARIA  E  MONITORAMENTO LTDA,,MATRIZ,ATIVA,8020002,8020001;8111700,SAO BERNARDO DO CAMPO,SP,"10000,00",01,PALAVRA_CHAVE_GR
65319748000105,PROTON LOCACOES E RASTREAMENTO VEICULAR LTDA,PROTON,MATRIZ,ATIVA,8020001,6821801;6821802;6822600;7490104;7711000;7719599;7739099;8211300,SAO JOSE DOS CAMPOS,SP,"50000,00",01,PALAVRA_CHAVE_GR
65320469000153,CRP CONSULTORIA E CORRETAGEM DE SEGUROS LTDA,CRP PLANEJAMENTO E GESTAO DE RISCO,MATRIZ,ATIVA,6622300,8219999;8599604,CAMPINAS,SP,"5000,00",03,PALAVRA_CHAVE_GR
65336003000146,RAYHUGO MONITORAMENTO LTDA,,MATRIZ,ATIVA,8020001,,SAO JOSE DO RIO PRETO,SP,"10000,00",01,PALAVRA_CHAVE_GR
65441887000107,RASTRO SEGURO RASTREABILIDADE E IDENTIFICACAO ANIMAL LTDA,RASTRO SEGURO RASTREABILIDADE,MATRIZ,ATIVA,8219999,0162899,CAMPO GRANDE,MS,"100000,00",03,PALAVRA_CHAVE_GR
